,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview,Time Series,Sampling Rate,Log Mel,MFCC,Genre
10,7nnWIPM5hwE3DaUBkvOIpy,232453,False,74,0.645,0.792,4,-7.34,0,0.036000000000000004,0.0562,0.0121,0.119,0.6659999999999999,90.565,4,https://p.scdn.co/mp3-preview/529519c74312d9a940114264e608f8cbf779628a?cid=28588cda247f4f599396da1ad5712d00,"[-0.04040472 -0.1424878  -0.21573545 ...  0.00367321 -0.02195205
 -0.13667592]",22050,"[[  8.611225    8.704606    9.205684  ... -13.801559   -2.6836429
    7.194011 ]
 [ 18.494251   20.396431   20.961178  ...  17.417267   17.197464
   17.982975 ]
 [ 20.988855   17.910328   15.315014  ...  18.371902   17.329357
   21.678947 ]
 ...
 [-27.028267  -26.642855  -28.14436   ... -30.651371  -27.764389
  -27.340897 ]
 [-27.633362  -30.386765  -35.745502  ... -36.23983   -33.75914
  -30.304962 ]
 [-33.43732   -39.22569   -46.393913  ... -47.8616    -46.431496
  -32.477966 ]]","[[ 0.00290695  0.729244   -0.37865686 ... -1.6718134   1.0658339
   1.0110475 ]
 [-0.1205727   0.6317579   0.01379006 ... -1.3496192   1.0347252
   1.8847011 ]
 [-0.45499274  0.5726014  -0.21130884 ... -1.0078957   0.2814606
   1.6392918 ]
 ...
 [-0.16970465  0.43228447 -1.4983889  ...  2.578241    0.48603597
   0.09646655]
 [ 0.79918873  0.492734   -1.5708492  ...  1.14651     0.9801612
   0.3921815 ]
 [ 1.1234734   0.64685935 -0.9713978  ...  1.0493076   1.566528
   0.32122794]]",Rock
11,0Dw9z44gXhplDh5HCWZIxP,249200,True,55,0.66,0.831,4,-8.195,1,0.0557,0.204,0.0,0.736,0.43,105.32,4,https://p.scdn.co/mp3-preview/0d13730f32023d070a1acc2e4339d2312157ed96?cid=28588cda247f4f599396da1ad5712d00,"[-0.07677844 -0.08391882  0.00495103 ...  0.01937504  0.01850056
  0.01499887]",22050,"[[ 19.594353  19.84235   18.243246 ... -27.240543 -34.34201  -30.140097]
 [ 20.411549  22.428705  21.387585 ... -21.846184 -22.175804 -18.907082]
 [ 17.940613  14.691735  16.86827  ... -22.340288 -19.45537  -15.700975]
 ...
 [-14.339162 -12.354336 -12.849232 ... -35.551342 -38.705994 -44.94806 ]
 [-19.563282 -20.34858  -19.75508  ... -41.151665 -46.297268 -48.70626 ]
 [-30.430698 -31.476776 -33.360184 ... -48.70626  -48.70626  -48.70626 ]]","[[ 0.6192683   0.9846412   0.29453945 ...  1.9746948   1.3695595
   1.6362143 ]
 [ 0.5928626   0.95155746  0.12855144 ...  1.30022     0.91252404
   1.1952901 ]
 [ 0.5743368   0.8087251  -0.12899609 ...  0.75330687  1.5222684
   1.5995736 ]
 ...
 [-1.2437489  -0.8345644   1.0048124  ... -0.57675856 -0.992374
   0.14419004]
 [-1.5417944  -0.3782281   1.1850578  ... -0.6703828  -1.1479317
   0.28800687]
 [-1.8366817   0.86871505  1.41562    ... -1.850052   -0.6097301
   0.812386  ]]",Rock
12,7CVYxHq1L0Z4G84jTDS6Jl,289559,False,63,0.333,0.922,0,-4.087,1,0.0592,0.0596,2.05e-06,0.126,0.335,162.97799999999995,4,https://p.scdn.co/mp3-preview/80224af0151f8f6f14f615d954ca41a9db0eee75?cid=28588cda247f4f599396da1ad5712d00,"[ 0.02412611 -0.0217344  -0.05026194 ... -0.06138532  0.24112016
  0.46602583]",22050,"[[ 1.91346931e+00 -1.04853952e+00 -1.77113998e+00 ...  4.10907078e+00
   6.73479986e+00  4.49208355e+00]
 [ 3.39710377e-02  3.21307325e+00  8.05876827e+00 ...  8.53588867e+00
   1.25480824e+01  1.06168785e+01]
 [-3.23025227e-01  9.28758526e+00  1.58174934e+01 ...  1.94490738e+01
   1.97056751e+01  2.02785645e+01]
 ...
 [-2.52050591e+01 -2.43290730e+01 -1.99387589e+01 ... -9.17084980e+00
  -1.50095272e+01 -1.55031071e+01]
 [-2.89874668e+01 -2.93086205e+01 -2.40074387e+01 ... -1.44326448e+01
  -1.84921284e+01 -1.96594906e+01]
 [-4.11001930e+01 -4.14778900e+01 -3.92302017e+01 ... -2.58322449e+01
  -3.59198799e+01 -4.44301453e+01]]","[[-2.3841834   1.0806407  -1.7051886  ... -1.7734221  -1.6267326
  -1.4478623 ]
 [-2.3569267   1.3831639  -1.2082027  ... -0.8073159  -0.89779913
  -0.99757403]
 [-1.7326894   1.0635138   0.31477964 ...  0.19670087 -0.15433149
  -0.84879965]
 ...
 [ 2.7314909  -0.34289572  1.2482179  ... -0.18392679 -0.4876144
  -1.0757413 ]
 [ 1.7478296  -0.47467288  0.35115975 ... -0.16338329 -0.24149829
  -0.72743684]
 [ 0.78821987 -1.0018971   0.23893486 ...  0.84017885  0.7104056
  -0.27440166]]",Rock
13,3SVAN3BRByDmHOhKyIDxfC,264066,False,74,0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,4,https://p.scdn.co/mp3-preview/5a09f5390e2862af1687f3671db3d6f84a813a45?cid=28588cda247f4f599396da1ad5712d00,"[ 0.00973475  0.08209351  0.07183003 ... -0.096664   -0.08928208
 -0.00364517]",22050,"[[ -6.9679904   -6.8616      -1.7115082  ...   0.27963313   0.66355336
    5.7879453 ]
 [  1.3561434    2.7244446    5.1544313  ...  14.560853    14.666889
   16.29588   ]
 [ 12.177225    13.622341    14.860266   ...  27.998837    28.203135
   27.807997  ]
 ...
 [-13.491982   -11.497878    -9.028309   ... -19.086483   -21.058275
  -20.696363  ]
 [-18.61374    -16.308882   -17.220343   ... -32.276806   -33.784355
  -27.294136  ]
 [-23.155693   -24.216814   -27.485718   ... -36.31591    -40.179214
  -42.797733  ]]","[[ 0.77258664 -0.9948356  -0.11368105 ... -1.0401487  -1.3921736
  -1.8802648 ]
 [ 0.8129391  -1.1015021   0.05532302 ... -0.8351457  -0.93107754
  -2.0615468 ]
 [ 0.92008644 -0.84652764  0.4825411  ... -0.5026679  -0.93361497
  -2.3790998 ]
 ...
 [-0.22351621  0.64610654 -0.52482885 ...  0.44814628 -0.7011967
   0.387749  ]
 [-0.670875    0.7567887  -0.82736194 ...  0.18572502 -0.6313232
   0.15791444]
 [-0.3740414   0.48560742 -0.6943424  ...  0.38683215 -0.20650357
   0.524972  ]]",Rock
14,0uppYCG86ajpV2hSR3dJJ0,282906,False,73,0.6659999999999999,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.7759999999999999,91.577,4,https://p.scdn.co/mp3-preview/fcdf3224d230b26b637418c2d1028bc482db7fce?cid=28588cda247f4f599396da1ad5712d00,"[-0.01559721  0.00740982  0.01388669 ... -0.01015137 -0.01064531
 -0.02732617]",22050,"[[  2.6648073  -2.97782   -11.512955  ...  -9.11689   -16.402287
   -8.326515 ]
 [  2.2461014   7.346035    7.7933445 ...  -7.3556213 -10.214773
   -5.816846 ]
 [ 10.568458    9.890197   11.744997  ...  -2.2437007  -6.532684
   -4.827036 ]
 ...
 [-18.483545  -20.169191  -20.767956  ... -19.02295   -22.301037
  -20.9568   ]
 [-22.507507  -22.995165  -24.132051  ... -20.46218   -23.85727
  -22.962103 ]
 [-39.25425   -39.86644   -44.896908  ... -38.48944   -38.13208
  -38.31467  ]]","[[-0.65577406  0.70870817  0.5604547  ...  0.24884407  0.79757094
  -0.5490904 ]
 [-0.4792544   0.8200849   0.5287039  ...  0.17322783  0.5018017
  -0.11180894]
 [-0.7005277   0.82214504  0.7515892  ... -0.31851563  0.4566278
   0.19121927]
 ...
 [ 0.4551632  -0.0087451  -1.2712541  ... -0.51639456 -0.14033338
  -0.57394177]
 [ 0.34134558  0.00341957 -1.5058091  ... -0.2540613  -0.03855838
  -1.2638893 ]
 [ 0.142046    0.1132685  -0.95011103 ... -0.39640057 -0.14196272
  -0.7111652 ]]",Rock
15,278jOl7gFMJ9WMnUbGxWRe,245280,False,49,0.21,0.945,2,-4.009,1,0.0673,1.04e-05,1.59e-05,0.107,0.3720000000000001,154.639,4,https://p.scdn.co/mp3-preview/a8f5dc39f9f9eaa63b45a9bfb3e708ec920b3146?cid=28588cda247f4f599396da1ad5712d00,"[ 0.13485466  0.3264143   0.38930482 ... -0.18690656 -0.19156824
 -0.16659895]",22050,"[[ 18.948391  17.019325  15.5208   ...  24.7589    23.355568  14.033684]
 [ 21.678715  19.786259  20.471062 ...  32.66538   29.834698  25.760668]
 [ 14.40982   18.859158  19.640816 ...  29.075718  20.621166  21.167353]
 ...
 [-18.596203 -15.034638  -9.95623  ... -10.131596 -15.899099 -16.698093]
 [-24.70978  -22.462786 -18.714634 ... -13.195236 -18.55376  -20.124361]
 [-25.705862 -31.297617 -36.395126 ... -28.140612 -29.059868 -32.129486]]","[[-0.539008    1.2781627  -0.15189017 ...  0.9439771   1.4933467
   0.46819136]
 [-0.39993608  1.2844976  -0.21190883 ...  1.0310879   0.946775
  -0.680899  ]
 [-0.02533939  1.3872597  -0.92819285 ...  0.76988727  0.6145897
  -1.2345303 ]
 ...
 [ 0.16044208  0.72593355  0.43901858 ...  0.5000218   0.9359519
   0.33853054]
 [-0.3178882   1.2547266  -0.6398783  ... -0.31588238  0.68801606
   1.0899947 ]
 [-0.46115646  1.6364131  -0.7980831  ... -0.87307423  0.8985729
   1.4852906 ]]",Rock
16,4ReyTz0y3TGkX48wO3Llot,293653,False,69,0.358,0.893,4,-7.4860000000000015,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4,https://p.scdn.co/mp3-preview/990d2a036460850226e2058f1dc9ad063e13dc61?cid=28588cda247f4f599396da1ad5712d00,"[-0.11816364 -0.20176427 -0.12182576 ...  0.07036231  0.31158763
  0.21137416]",22050,"[[ -4.081853    -7.6238227   -4.3039813  ...   1.093377    -2.7062454
    5.746666  ]
 [ -3.307307     1.8306596    5.7976437  ...   9.054939     6.4662924
    7.1000237 ]
 [ 14.222669    12.41921      7.2731857  ...  16.285707    18.902102
   17.488712  ]
 ...
 [-19.688086   -19.59268    -20.748955   ...  -5.099453    -0.04692055
   -0.13493519]
 [-20.0564     -21.78107    -23.544195   ... -13.4254265   -8.175133
   -5.5805893 ]
 [-25.02652    -30.794847   -37.68968    ... -20.640228   -17.027641
  -15.997765  ]]","[[ 0.08230693  0.34584388 -0.5104099  ... -0.5127     -0.3207279
   1.7650436 ]
 [ 0.10764753  0.11229031 -0.5733606  ...  0.12526087 -0.17033845
   1.6350656 ]
 [-0.12402282 -0.4169444  -0.78835064 ...  0.9343106   0.07326734
   1.4696615 ]
 ...
 [ 2.4729288  -1.1327834   0.74388814 ...  0.48573032  0.4135467
  -0.296769  ]
 [ 2.546906   -1.3247298   1.7219012  ...  0.22586599  0.60182923
  -1.0751657 ]
 [ 2.12361    -1.6542995   2.2928991  ...  0.32878652  0.8486532
  -1.1303781 ]]",Rock
17,31RTFPrB7wmYBhlkM2ILXG,153800,True,68,0.451,0.889,1,-2.693,1,0.261,0.0016699999999999998,0.00215,0.258,0.586,131.07299999999998,4,https://p.scdn.co/mp3-preview/07ec7814481c35dd2b8d77474aa4003ecac8dd4d?cid=28588cda247f4f599396da1ad5712d00,"[ 0.15328647  0.40566662  0.50794154 ... -0.460719   -0.58159506
 -0.4617165 ]",22050,"[[ 19.048077  15.964916  10.781586 ...  16.609941  14.590989  23.181442]
 [ 27.201908  23.337223  22.398127 ...  23.84305   20.695086  29.09213 ]
 [ 26.727982  25.999754  25.766102 ...  23.761251  28.392     31.238571]
 ...
 [-10.411511 -12.392153 -14.946638 ... -18.343885 -14.180868 -12.52781 ]
 [-15.022934 -18.315495 -22.968904 ... -24.60102  -17.900675 -14.92346 ]
 [-21.199009 -24.914364 -28.345728 ... -33.17002  -29.64544  -27.126308]]","[[ 0.28244138 -0.09338346  0.06060073 ... -0.06669375  0.97916365
   0.5297129 ]
 [ 0.28881478 -0.06157139 -0.37249097 ...  0.08840692  0.32713175
   0.16837485]
 [ 0.16800708  0.09307063 -0.844184   ...  0.52745175 -0.15553597
   0.00659471]
 ...
 [ 0.5610583   0.37598467 -0.70157963 ... -0.10981113 -0.25317568
   1.4339311 ]
 [ 1.0031188   0.27485228 -0.52907336 ...  0.34505743 -0.6959236
   0.72912407]
 [ 0.98591655  0.1946415  -0.31293085 ...  0.61897504  0.01743139
   0.9770752 ]]",Rock
18,0tZ3mElWcr74OOhKEiNz1x,229466,True,73,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.5720000000000001,166.36700000000005,4,https://p.scdn.co/mp3-preview/9a0a212b91ae9561473158a58852f10d91a32440?cid=28588cda247f4f599396da1ad5712d00,[0.2269382  0.4030435  0.40666547 ... 0.00464052 0.0435597  0.13739596],22050,"[[  6.659343    6.2916613   8.216364  ...  10.777185   10.951667
   11.622776 ]
 [ 17.14052    15.895676   14.297308  ...  14.113774   14.646825
   14.36652  ]
 [ 14.176627   18.288563   20.242893  ...  17.676838   19.356798
   18.49709  ]
 ...
 [ -6.4316654  -6.398285   -9.580286  ... -23.475864  -25.660866
  -24.471054 ]
 [ -9.931837   -9.1098175 -11.152467  ... -25.733421  -26.07668
  -26.048908 ]
 [-17.299103  -20.296013  -23.987062  ... -45.263924  -45.263924
  -35.23082  ]]","[[ 2.4351387   0.25019956 -0.14422144 ... -2.13672    -0.13151644
  -0.83328784]
 [ 2.187739   -0.0708848   0.1193375  ... -1.6381875  -0.8135437
  -0.64501315]
 [ 1.5099506  -1.0180146  -0.0732253  ... -0.53084916 -0.99776495
  -0.06707431]
 ...
 [-1.3132259   0.7695978   0.85771334 ... -0.23645493 -0.37857872
   0.6149025 ]
 [-1.4825208   0.99270624  1.0170915  ... -0.27206436 -0.4778712
   0.3200913 ]
 [-1.5156581   1.1209008   1.3286495  ... -0.5995934  -0.37044278
  -0.4532188 ]]",Rock
19,7F0dwqgKzlaIRrngChBRAc,254839,False,56,0.433,0.752,9,-8.365,1,0.113,0.0116,0.000667,0.59,0.362,122.901,4,https://p.scdn.co/mp3-preview/bbea3c7b0d9acf68c9ed84beab055bc41d7c9dc4?cid=28588cda247f4f599396da1ad5712d00,[0.18002035 0.3859433  0.36619002 ... 0.05147357 0.08526359 0.0537821 ],22050,"[[  3.8907564   -0.7385169   -3.5772958  ...  -4.515824    -9.00574
  -10.910027  ]
 [  8.356431     7.0095415    9.995008   ...  -0.72685295  -3.6085372
   -5.366311  ]
 [ 20.450956    19.955442    19.702036   ...   6.3040924    6.4302626
    4.2583666 ]
 ...
 [-17.4294     -22.915037   -34.039604   ... -34.878677   -33.841988
  -29.59412   ]
 [-19.518047   -24.21487    -36.986374   ... -37.864655   -39.88153
  -35.035816  ]
 [-23.376518   -28.914742   -42.99505    ... -51.115746   -51.115746
  -41.57984   ]]","[[ 0.0668889   0.0457394   1.0885426  ...  0.09010809  1.003047
   0.19814643]
 [ 0.06920208  0.36355698  0.49654102 ...  0.38579813  0.45990112
  -0.26341143]
 [-0.04452631  0.9459334   0.11652528 ...  1.1081887   0.3318071
  -0.03600885]
 ...
 [-0.8406965  -0.6669873  -1.7362252  ...  0.6634095  -0.39635113
   0.1067182 ]
 [-0.9268761  -0.6791348  -2.1461797  ... -0.11645953 -0.5167492
  -0.5520907 ]
 [-0.7996944  -0.4398301  -1.84772    ... -0.5364534  -0.16956429
  -1.0157627 ]]",Rock
20,1Dr1fXbc2IxaK1Mu8P8Khz,178000,False,74,0.531,0.909,11,-4.2360000000000015,1,0.034,0.0175,0.0,0.231,0.8140000000000001,97.546,4,https://p.scdn.co/mp3-preview/d31a72f5f5a6fee7c92a32bed95ee4e13ce16dde?cid=28588cda247f4f599396da1ad5712d00,"[-0.21709353 -0.15890297  0.15214266 ...  0.22408013  0.25587425
  0.37756053]",22050,"[[ 18.550068    12.503329    -7.611897   ...  -0.51879746  -5.648636
    5.278384  ]
 [ 20.72334     14.796943     3.8131094  ...  10.911256     8.671745
   12.756833  ]
 [ 24.528627    19.76792     15.352283   ...  20.51062     19.56865
   19.78455   ]
 ...
 [ -8.479326   -10.125571   -12.10908    ...  -9.43933    -12.181927
  -10.146898  ]
 [-11.968144   -13.211899   -12.865805   ... -12.367739   -15.1320095
  -16.544617  ]
 [-20.4094     -21.359882   -22.544033   ... -22.902758   -22.978285
  -22.907085  ]]","[[ 1.4170713   0.98818076 -0.24322395 ... -0.266265    0.2299679
  -0.9678304 ]
 [ 0.93290913  0.5575013  -0.05206699 ...  0.03784017  0.0582116
  -0.8851627 ]
 [ 0.10950489 -0.06484651  0.21622576 ... -0.7122541  -0.23566547
  -0.53914785]
 ...
 [ 0.8159218   0.24898791  0.150736   ... -1.8765302  -1.3252764
   0.87713164]
 [ 0.4280745   0.19146024  0.26468453 ... -2.105153   -1.4644606
   0.88399833]
 [ 0.16670415  0.4788034   0.4692265  ... -1.8129525  -0.55162585
   1.0095899 ]]",Rock
21,4EiLHuUSKTlaGmdR17J2tc,246226,False,53,0.192,0.908,7,-9.127,1,0.07200000000000001,3.37e-05,0.000162,0.279,0.481,201.254,4,https://p.scdn.co/mp3-preview/504a2378bb9b70e2e4a3a82ea54c5705023c68a9?cid=28588cda247f4f599396da1ad5712d00,[0.14256519 0.30121103 0.23831196 ... 0.14687207 0.17373052 0.17637773],22050,"[[ 19.628294  15.773462  14.121531 ...  12.803745  10.518432   8.424229]
 [ 17.780607  14.476336  16.790588 ...  19.027914  20.713837  17.862736]
 [  6.713319   9.194721  15.905571 ...  16.501057  20.448109  17.275925]
 ...
 [-21.447834 -19.390528 -12.437277 ... -20.12809  -25.346588 -26.78226 ]
 [-20.91583  -21.511042 -17.062943 ... -22.751549 -27.760984 -30.1709  ]
 [-24.584627 -29.85444  -33.73799  ... -35.48386  -38.991226 -38.467293]]","[[-0.19654317 -0.12200499 -0.93011034 ... -0.30245915 -0.63901275
  -0.63121027]
 [ 0.27054822 -0.01969216 -0.7791976  ... -0.4172571  -0.9184279
  -1.4779677 ]
 [ 1.2427952   0.09297956 -0.01548197 ... -0.44145778 -2.175017
  -2.140209  ]
 ...
 [-0.10106859  0.4168608   1.7367736  ... -0.09667987  0.28803873
   0.7497964 ]
 [-0.8055622   0.39128414  2.058568   ...  1.2295915   0.79219973
   0.20599978]
 [-1.4123448   0.5198756   2.4020877  ...  0.86622953 -0.30723545
  -0.79607916]]",Rock
22,2SwLswBtbxloI4uMcfkfLf,276661,False,55,0.104,0.794,9,-4.353,0,0.0426,2.39e-05,1.46e-05,0.355,0.179,83.97200000000002,4,https://p.scdn.co/mp3-preview/632904838da337e29e89ae81aef0e28587e0d002?cid=28588cda247f4f599396da1ad5712d00,"[-0.03229074 -0.06199706 -0.12645513 ...  0.3828476   0.12241431
 -0.24748647]",22050,"[[ 11.861644  13.71785   10.851028 ...  11.341377   9.373988  13.432346]
 [ 15.778868  18.456278  18.874065 ...  19.522526  18.869785  18.493202]
 [ 25.664444  27.93283   27.909725 ...  25.688154  25.609026  24.424026]
 ...
 [-19.823084 -21.263773 -17.584328 ... -16.169647 -15.397928 -11.015006]
 [-21.488771 -26.0243   -23.146317 ... -21.857664 -18.724884 -14.766361]
 [-33.078045 -32.833344 -31.518978 ... -38.455902 -31.103552 -24.798296]]","[[ 0.19643521  0.8332975  -0.5552768  ... -0.31823888 -0.3042839
   0.62196434]
 [ 0.5287664   0.5470472  -0.09338361 ... -0.08144681 -0.55095357
   0.28246462]
 [ 0.5760719   0.27630922  0.57085216 ... -0.34484923 -0.58094466
  -0.5627959 ]
 ...
 [-2.346116   -0.58890474 -0.32075343 ...  0.86230534 -1.1309048
  -1.4371452 ]
 [-1.7618016  -0.62677854  0.14972453 ...  0.4931092  -0.772153
  -1.314938  ]
 [-0.68095714 -0.7999981   0.7154559  ...  0.523337   -0.81522423
  -1.1245872 ]]",Rock
23,24tO365YW6lcZr1hN4Ukzj,266280,False,64,0.292,0.7140000000000001,2,-4.919,1,0.0316,0.0006580000000000001,0.000109,0.102,0.462,151.412,3,https://p.scdn.co/mp3-preview/ae334eda7afb258681a4e937c05f17239457bce9?cid=28588cda247f4f599396da1ad5712d00,"[ 0.19748819  0.22344723  0.25517434 ... -0.31979144 -0.00981019
  0.12439846]",22050,"[[ 12.564912   11.467681    9.055078  ...   4.030954    6.410814
    8.409693 ]
 [  9.407555   16.732828   22.924782  ...  15.580149   13.8012085
   20.484951 ]
 [ 11.985808   21.649925   24.93322   ...  24.018261   19.690313
   22.12222  ]
 ...
 [-17.835491  -17.672894  -12.807275  ... -16.064535  -13.299587
  -14.000158 ]
 [-19.29462   -18.253946  -16.450533  ... -20.933561  -18.011324
  -19.814106 ]
 [-22.133905  -28.03941   -34.536274  ... -31.210688  -28.668928
  -31.655716 ]]","[[-0.18793225  0.49763823 -0.78140676 ... -0.9732747   0.19585426
  -0.4280535 ]
 [ 0.08902421  1.0132121  -0.39744797 ... -0.5130377   0.9203224
   0.4830886 ]
 [ 0.8307001   1.1351042  -0.00671609 ...  0.9068166   0.55452955
   0.4745127 ]
 ...
 [ 1.0660253   0.74250996 -0.8272281  ... -0.39262384 -0.8041819
  -0.6438868 ]
 [ 2.20202     0.586352   -0.7093341  ... -0.91026706 -1.7124598
  -1.3099282 ]
 [ 1.9091665   0.3056938  -0.7364765  ... -1.5027143  -2.3436909
  -0.9745503 ]]",Rock
24,42et6fnHCw1HIPSrdPprMl,268360,False,74,0.64,0.8640000000000001,7,-6.5760000000000005,1,0.0315,0.008320000000000001,0.0,0.123,0.7,102.026,4,https://p.scdn.co/mp3-preview/14a7c5f918d8665cf88466ba52ada3481c2d164f?cid=28588cda247f4f599396da1ad5712d00,"[ 0.10590558  0.19711645  0.13088821 ... -0.24877639 -0.17031871
 -0.13150766]",22050,"[[ 16.534817   10.453264   -0.5469831 ...  10.359893   -2.7882864
    9.956443 ]
 [ 24.001404   22.22542    20.541927  ...  14.664698   11.389976
   13.133123 ]
 [ 19.785221   22.195736   22.858753  ...  14.841309    8.743642
   11.870163 ]
 ...
 [-12.159643  -10.587903  -10.768575  ...  -6.5559864  -6.7844734
   -9.088797 ]
 [-16.312294  -14.308756  -16.197533  ... -12.906918  -13.839044
  -15.535964 ]
 [-24.27602   -26.844925  -30.5723    ... -25.300207  -28.485605
  -27.481773 ]]","[[-0.1322102   0.08087217  0.35945794 ...  0.31552646  1.7642981
   0.5140337 ]
 [-0.14220035 -0.06948384  0.33857495 ... -0.01561626  1.8657252
   0.4965024 ]
 [-0.32948142  0.17651993  0.35254022 ...  0.00773513  1.4232684
   0.35785285]
 ...
 [-0.8926914  -1.6925676   1.8801712  ... -0.736311   -0.556465
   2.1771913 ]
 [-1.0279973  -2.0517483   1.5625445  ... -0.98724884 -0.00890151
   1.6605904 ]
 [-1.0748147  -1.4370285   1.618264   ... -1.0320799   0.4806289
   2.2292368 ]]",Rock
25,1xShPgQbOUa98avWJQFDBY,224906,False,60,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.7140000000000001,129.983,4,https://p.scdn.co/mp3-preview/477df4d2c90ad99f687764305c31cd197d99ddd7?cid=28588cda247f4f599396da1ad5712d00,"[-0.09246062 -0.19885713 -0.23241809 ... -0.07299744  0.0616729
  0.01657861]",22050,"[[  2.1283724    7.6561017    9.986803   ...   5.7674665   -0.37570402
    2.6786673 ]
 [  7.899656    10.269459    13.0962105  ...  16.87382     14.614873
   13.085942  ]
 [ 21.169432    18.511328    16.578802   ...  17.592077    13.582733
   14.410788  ]
 ...
 [-30.370968   -31.131117   -28.442423   ... -14.515926   -15.530794
   -9.636325  ]
 [-30.231268   -34.12889    -33.288036   ... -19.17834    -19.987656
  -16.193817  ]
 [-29.734362   -35.702698   -50.455708   ... -33.460083   -34.18987
  -29.662804  ]]","[[-0.63532764  0.6469217   0.2314952  ... -0.50257444 -0.7528986
  -0.80886734]
 [-0.5226357   1.0764366   0.03242925 ...  0.34963408 -0.0913313
  -0.7366585 ]
 [-0.4922496   1.4250501  -0.20251922 ...  1.1423739   0.7539935
  -0.21929742]
 ...
 [ 0.6583538  -1.0684042  -0.0450685  ... -1.4482318  -1.2097616
   0.7028582 ]
 [ 0.6424078  -1.1992097   0.27415672 ... -1.1981391  -0.8618105
   0.44433555]
 [ 0.6711767  -1.5515821   0.89351714 ... -1.340642   -0.8244099
   0.28773904]]",Rock
26,2JdzB67NvIa90K4gEZPLeX,134200,False,67,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.8640000000000001,142.726,4,https://p.scdn.co/mp3-preview/cb6f8fbd78f1b0dfd058bb33f21cae029c93a402?cid=28588cda247f4f599396da1ad5712d00,[0.10115467 0.17887719 0.18279688 ... 0.08192754 0.1990461  0.0083804 ],22050,"[[ 16.486147   14.066993   16.123716  ...  13.862691    7.201664
    3.4993849]
 [ 24.91441    20.692425   19.234058  ...  14.771943    8.350193
    6.696103 ]
 [ 27.022068   27.203365   21.726759  ...  26.065275   25.290031
   23.72113  ]
 ...
 [-28.320053  -25.373959  -21.559103  ... -14.95237   -13.347715
  -13.740277 ]
 [-33.41222   -37.481857  -28.407417  ... -14.659692  -16.377106
  -19.284618 ]
 [-30.346525  -36.156036  -40.68685   ... -24.762648  -30.477577
  -29.902477 ]]","[[-1.2367669   0.25661403  0.62631047 ... -0.5942788   2.519938
   3.0738442 ]
 [-0.61326545 -0.17403823  0.22818926 ... -0.28925556  1.1564305
   2.4766426 ]
 [ 0.01931089 -0.23896328  0.08044846 ... -1.4505327  -0.03950365
   1.6457343 ]
 ...
 [ 1.198039   -0.46896988  0.86628383 ... -0.4419917   0.44817567
  -0.52320373]
 [ 0.9329979  -1.0257574   0.20082861 ...  0.9899192   0.8944052
  -0.15718283]
 [ 0.789215   -1.1938872   0.00585465 ...  1.713349    1.5832175
   0.30185106]]",Rock
27,6SJ1hWFVBIiUgGgHKvwXCQ,227493,False,59,0.557,0.87,1,-6.332000000000002,1,0.125,0.064,1.51e-05,0.208,0.947,104.708,4,https://p.scdn.co/mp3-preview/485fbf018c6bc050e7662405936b17b6aafd7be3?cid=28588cda247f4f599396da1ad5712d00,"[-0.04211622 -0.10069872 -0.11428229 ...  0.321559    0.21387461
  0.23876408]",22050,"[[ -2.4766984    2.8890371    7.3130517  ...   6.0216465    0.34671122
    7.9009647 ]
 [  4.7378597   11.649378    14.16974    ...  15.359043    19.040451
   21.255434  ]
 [  4.995875    14.514355    16.842627   ...  17.08317     20.860596
   22.154163  ]
 ...
 [-19.097158   -15.54917    -14.018541   ... -13.791066   -14.215307
  -17.485092  ]
 [-20.270832   -20.108658   -20.39871    ... -14.214193   -16.54318
  -20.030672  ]
 [-33.681713   -31.376335   -28.164368   ... -30.353672   -34.44531
  -35.389946  ]]","[[-0.33389568  1.558797   -1.0955217  ... -1.1263413   0.5536911
  -0.00402242]
 [-0.4539303   1.2705793  -0.46103308 ... -0.71935624  0.50506955
   0.35901463]
 [-1.067271    0.9930981   0.26403236 ... -0.62354904  0.5419258
  -0.34935674]
 ...
 [ 0.00369671  0.643273   -0.6397953  ...  0.70552903  1.2891625
  -0.6516634 ]
 [-0.5576132   0.64129466 -0.24907957 ...  0.8427647   1.679741
  -1.4520649 ]
 [-0.6279717   0.8423433  -0.22815682 ...  0.62015116  2.3482437
  -0.12854402]]",Rock
